772728,35,4159,573
772729,-17,4158,650
772730,-73,4144,708
772731,-90,4118,731
772732,-77,4101,729
772733,-46,4096,707
772734,2,4088,642
772735,39,4073,568
772736,49,4067,509
772737,72,4059,434
772738,105,4045,343
772739,107,4034,283
772740,76,4021,253
772741,37,4004,213
772742,-4,4000,182
772743,-27,4005,162
772744,-19,3996,138
772745,-29,3990,155
772746,-47,4005,165
772747,-14,4006,121
772748,10,4008,124
772749,-11,4038,168
772750,5,4060,140
772751,64,4081,63
772752,104,4103,13
772753,94,4123,-1
772754,70,4151,-30
772755,122,4185,-144
772756,156,4196,-176
772757,153,4206,-171
772758,131,4218,-159
772759,138,4208,-169
772760,147,4214,-161
772761,136,4228,-139
772762,131,4225,-107
772763,130,4225,-66
772764,120,4222,-29
772765,97,4225,8
772766,83,4237,19
772767,87,4234,19
772768,70,4236,51
772769,35,4247,67
772770,33,4244,41
772771,41,4248,29
772772,51,4262,19
772773,91,4271,-33
772774,133,4278,-86
772775,144,4278,-96
772776,128,4280,-78
772777,98,4279,-62
772778,81,4268,-51
772779,63,4264,-37
772780,48,4266,-14
772781,59,4260,-5
772782,81,4253,-18
772783,99,4254,-25
772784,124,4240,-48
772785,134,4197,-50
772786,85,4167,7
772787,-40,4176,116
772788,-97,4209,177
772789,-122,4242,209
772790,-82,4251,188
772791,-17,4263,177
772792,42,4277,188
772793,104,4280,202
772794,155,4297,198
772795,211,4318,143
772796,272,4335,49
772797,311,4345,-13
772798,327,4350,-53
772799,334,4352,-94
772800,329,4345,-95
772801,303,4341,-89
772802,283,4338,-126
772803,295,4325,-179
772804,314,4318,-208
772805,309,4305,-184
772806,280,4298,-117
772807,263,4304,-90
772808,275,4293,-97
772809,275,4286,-87
772810,258,4282,-61
772811,257,4276,-70
772812,281,4265,-119
772813,293,4262,-143
772814,292,4269,-159
772815,301,4265,-166
772816,304,4266,-146
772817,299,4271,-129
772818,295,4255,-104
772819,275,4234,-46
772820,243,4230,11
772821,243,4222,15
772822,294,4210,-18
772823,296,4200,2
772824,274,4203,50
772825,247,4207,69
772826,246,4199,37
772827,266,4184,1
772828,281,4168,-6
772829,272,4165,22
772830,245,4163,55
772831,230,4152,67
772832,233,4148,66
772833,242,4150,52
772834,249,4145,52
772835,237,4143,55
772836,235,4142,35
772837,247,4139,16
772838,235,4143,17
772839,217,4137,13
772840,206,4121,-3
772841,199,4114,-6
772842,204,4108,-6
772843,222,4110,-34
772844,234,4124,-73
772845,236,4144,-112
772846,241,4157,-173
772847,247,4159,-222
772848,224,4164,-217
772849,185,4164,-181
772850,165,4152,-161
772851,148,4139,-158
772852,121,4124,-134
772853,99,4118,-103
772854,135,4114,-107
772855,150,4118,-92
772856,164,4116,-87
772857,188,4114,-98
772858,190,4130,-94
772859,182,4142,-87
772860,193,4150,-116
772861,212,4164,-159
772862,222,4173,-186
772863,224,4182,-207
772864,225,4193,-231
772865,244,4203,-275
772866,284,4198,-329
772867,306,4195,-349
772868,297,4197,-310
772869,259,4193,-260
772870,228,4188,-241
772871,221,4188,-251
772872,220,4189,-287
772873,213,4184,-317
772874,207,4183,-328
772875,215,4186,-343
772876,241,4187,-377
772877,270,4184,-408
772878,280,4180,-416
772879,272,4155,-389
772880,244,4152,-322
772881,216,4157,-277
772882,221,4150,-298
772883,260,4128,-336
772884,285,4120,-349
772885,278,4126,-353
772886,275,4120,-370
772887,284,4107,-371
772888,278,4089,-349
772889,257,4075,-294
772890,222,4082,-257
772891,228,4073,-312
772892,270,4045,-391
772893,265,4040,-405
772894,237,4036,-396
772895,243,4019,-407
772896,260,4003,-392
772897,248,3992,-350
772898,227,3989,-355
772899,240,3975,-415
772900,253,3970,-449
772901,233,3971,-424
772902,219,3959,-392
772903,223,3942,-387
772904,217,3924,-387
772905,201,3908,-405
772906,179,3886,-428
772907,134,3870,-386
772908,73,3858,-321
772909,43,3839,-299
772910,44,3819,-292
772911,76,3794,-210
772912,81,3787,-161
772913,91,3777,-129
772914,103,3763,-108
772915,103,3757,-57
772916,93,3760,16
772917,66,3765,66
772918,44,3765,98
772919,18,3777,168
772920,-30,3804,293
772921,-80,3834,457
772922,-113,3878,623
772923,-125,3927,796
772924,-155,3982,1003
772925,-187,4038,1238
772926,-205,4100,1512
772927,-238,4181,1802
772928,-260,4262,2076
772929,-264,4339,2312
772930,-246,4405,2494
772931,-206,4449,2649
772932,-170,4479,2769
772933,-116,4490,2814
772934,-27,4476,2780
772935,68,4449,2662
772936,153,4418,2500
772937,199,4394,2328
772938,194,4360,2126
772939,158,4320,1876
772940,110,4282,1596
772941,74,4241,1307
772942,69,4199,1037
772943,89,4138,611
772944,148,4106,411
772945,203,4086,243
772946,245,4063,121
772947,279,4043,50
772948,317,4038,-3
772949,354,4042,-40
772950,352,4051,-51
772951,301,4059,-9
772952,220,4076,59
772953,141,4095,139
772954,91,4119,228
772955,85,4141,269
772956,109,4162,257
772957,139,4187,228
772958,167,4212,190
772959,203,4232,146
772960,237,4260,92
772961,269,4281,32
772962,270,4289,22
772963,205,4305,61
772964,135,4309,78
772965,102,4308,64
772966,96,4301,30
772967,122,4284,1
772968,159,4277,-9
772969,191,4277,-15
772970,248,4265,-16
772971,315,4247,-19
772972,369,4234,-6
772973,389,4222,26
772974,363,4214,54
772975,310,4212,69
772976,251,4206,67
772977,194,4205,82
772978,166,4228,119
772979,186,4256,127
772980,223,4296,90
772981,171,4308,105
772982,128,4328,121
772983,154,4336,76
772984,219,4335,-20
772985,269,4343,-100
772986,276,4349,-129
772987,229,4345,-115
772988,170,4332,-92
772989,134,4318,-73
772990,115,4306,-76
772991,101,4281,-82
772992,83,4252,-43
772993,51,4229,0
772994,18,4209,7
772995,5,4186,-18
772996,18,4161,-44
772997,27,4146,-35
772998,10,4133,11
772999,-36,4117,85
773000,-73,4110,133
773001,-49,4107,126
773002,-19,4115,110
773003,-22,4124,100
773004,-33,4129,103
773005,-44,4131,122
773006,-49,4124,151
773007,-40,4117,202
773009,-24,4121,260
773010,-4,4126,288
773011,74,4138,254
773012,86,4141,250
773013,89,4133,249
773014,109,4122,259
773015,134,4112,275
773016,137,4100,306
773017,117,4097,341
773018,100,4099,344
773019,106,4101,325
773020,125,4102,309
773021,124,4095,315
773022,95,4089,342
773023,77,4086,345
773024,99,4079,314
773025,127,4089,277
773026,141,4107,227
773027,154,4112,180
773028,138,4125,178
773029,104,4140,186
773030,97,4151,152
773031,111,4158,100
773032,111,4158,100
773033,79,4164,136
773034,65,4165,158
773035,84,4164,179
773036,93,4166,192
773037,99,4162,179
773038,117,4161,142
773039,119,4161,118
773040,99,4160,122
773041,75,4159,128
773042,63,4158,102
773043,78,4148,58
773044,91,4144,43
773045,97,4148,36
773046,105,4153,37
773047,84,4162,71
773048,66,4151,104
773049,42,4143,147
773050,30,4146,178
773051,46,4142,161
773052,63,4144,137
773053,81,4147,101
773054,114,4141,56
773055,124,4145,53
773056,109,4147,45
773057,113,4136,8
773058,127,4134,-5
773059,96,4152,30
773060,43,4158,43
773061,21,4147,56
773062,7,4151,90
773063,7,4154,93
773064,36,4153,89
773065,59,4160,71
773066,64,4160,60
773067,56,4158,65
773068,56,4160,48
773069,74,4168,28
773070,85,4179,21
773071,87,4179,33
773072,83,4185,53
773073,86,4189,39
773074,107,4178,18
773075,103,4174,40
773076,72,4173,91
773077,56,4172,139
773078,62,4175,172
773079,76,4176,191
773080,113,4177,126
773081,128,4187,102
773082,129,4197,90
773083,142,4197,85
773084,159,4198,83
773085,164,4205,75
773086,160,4198,51
773087,143,4191,48
773088,106,4196,81
773089,65,4201,120
773090,48,4197,129
773091,61,4184,115
773092,84,4175,106
773093,99,4178,97
773094,94,4181,105
773095,80,4179,108
773096,89,4163,96
773097,109,4148,103
773098,122,4146,115
773099,127,4135,116
773100,115,4121,122
773101,88,4116,143
773102,67,4105,165
773103,69,4085,176
773104,85,4070,174
773105,97,4065,176
773106,92,4072,189
773107,89,4080,191
773108,78,4086,208
773109,65,4096,215
773110,104,4095,167
773111,151,4098,124
773112,155,4114,104
773113,143,4118,98
773114,111,4119,124
773115,88,4116,141
773116,128,4108,148
773117,125,4114,172
773118,122,4118,193
773119,121,4119,207
773120,131,4118,213
773121,133,4120,225
773122,117,4118,257
773123,97,4121,263
773124,111,4124,237
773125,163,4123,213
773126,189,4134,207
773127,181,4143,212
773128,183,4150,211
773129,189,4163,211
773130,184,4175,232
773131,176,4185,254
773132,182,4192,251
773133,197,4183,246
773134,196,4179,271
773135,191,4186,298
773136,198,4191,304
773137,205,4199,313
773138,199,4204,332
773139,180,4207,348
773140,173,4210,343
773141,192,4210,317
773142,202,4213,302
773143,193,4218,293
773144,197,4209,278
773145,198,4193,280
773146,171,4189,309
773147,163,4195,297
773148,205,4197,246
773149,250,4198,231
773150,263,4199,254
773151,243,4199,297
773152,210,4208,344
773153,188,4216,373
773154,194,4220,373
773155,310,4218,279
773156,329,4217,272
773157,315,4218,302
773158,302,4210,331
773159,288,4194,344
773160,274,4180,336
773161,271,4177,310
773162,277,4176,285
773163,257,4179,317
773164,209,4186,367
773165,194,4176,361
773166,220,4174,323
773167,264,4174,255
773168,315,4169,183
773169,315,4174,174
773170,260,4178,222
773171,225,4168,235
773172,226,4154,199
773173,211,4150,220
773174,165,4154,290
773175,138,4153,322
773176,149,4154,299
773177,169,4160,250
773178,193,4165,210
773179,212,4173,197
773180,211,4180,230
773181,202,4181,259
773182,230,4170,219
773183,260,4163,193
773184,225,4167,243
773185,174,4156,291
773186,161,4143,289
773187,175,4139,253
773188,201,4128,203
773189,209,4118,163
773190,145,4114,182
773191,132,4110,206
773192,134,4105,264
773193,117,4112,367
773194,91,4114,451
773195,87,4108,491
773196,102,4103,510
773197,128,4097,511
773198,138,4093,503
773199,114,4096,533
773200,104,4098,562
773201,132,4093,544
773202,136,4100,537
773203,105,4108,551
773204,90,4094,549
773205,106,4083,529
773206,138,4088,487
773207,174,4095,435
773208,196,4101,421
773209,186,4105,453
773210,156,4105,499
773211,143,4100,490
773212,167,4099,423
773213,193,4102,391
773214,182,4105,435
773215,145,4110,496
773216,140,4109,500
773217,180,4109,451
773218,216,4118,397
773219,224,4133,373
773220,223,4149,383
773221,210,4162,398
773222,205,4167,384
773223,222,4165,334
773224,242,4161,292
773225,238,4168,295
773225,215,4172,305
773226,208,4167,298
773227,226,4176,267
773228,270,4186,194
773229,299,4195,107
773230,262,4195,112
773231,236,4186,84
773232,224,4186,60
773233,196,4193,80
773235,156,4191,110
773235,137,4188,123
773236,155,4187,94
773237,188,4186,56
773238,213,4188,48
773240,217,4194,65
773241,212,4201,75
773242,213,4204,62
773243,212,4206,53
773244,196,4203,67
773245,166,4192,105
773246,141,4180,132
773246,151,4174,115
773247,179,4166,82
773249,188,4154,77
773250,175,4144,96
773251,160,4137,100
773252,159,4134,87
773253,142,4141,88
773254,90,4144,115
773255,39,4139,170
773256,23,4133,220
773257,55,4123,243
773258,99,4128,253
773259,106,4139,265
773260,96,4134,287
773261,114,4124,300
773262,133,4126,318
773263,122,4127,339
773264,82,4124,361
773265,76,4120,364
773266,78,4117,336
773267,98,4107,284
773268,124,4094,259
773269,120,4099,258
773270,99,4101,277
773271,89,4093,323
773272,84,4088,372
773273,85,4083,377
773274,98,4083,343
773275,104,4096,317
773276,100,4105,322
773277,106,4110,344
773278,118,4117,366
773279,117,4121,408
773280,118,4129,436
773281,159,4136,395
773282,222,4140,317
773283,251,4157,277
773284,233,4179,273
773285,209,4188,232
773286,208,4184,153
773287,220,4173,93
773288,210,4172,85
773289,164,4174,119
773290,112,4165,156
773291,98,4160,166
773292,122,4160,161
773293,145,4163,159
773294,141,4160,169
773295,122,4154,185
773296,120,4151,165
773297,138,4155,126
773298,132,4164,147
773299,40,4179,244
773300,65,4180,194
773301,109,4190,143
773302,116,4195,128
773303,98,4196,131
773304,113,4191,104
773305,155,4186,65
773306,155,4188,87
773307,105,4189,146
773308,72,4183,177
773309,79,4180,180
773310,102,4185,165
773311,126,4187,134
773312,131,4190,106
773313,138,4195,64
773314,167,4192,48
773315,165,4198,125
773316,118,4202,216
773317,100,4188,226
773318,122,4179,180
773319,140,4182,156
773320,142,4184,182
773321,123,4180,215
773322,102,4172,217
773323,108,4160,196
773324,103,4150,198
773325,70,4149,222
773326,65,4142,236
773327,93,4137,222
773328,134,4129,191
773329,144,4125,220
773330,98,4130,292
773331,73,4119,292
773332,112,4113,224
773333,151,4127,207
773334,135,4142,272
773335,50,4136,407
773336,41,4130,424
773337,66,4121,437
