128676,99,4060,279
128677,131,4069,287
128678,162,4074,302
128679,171,4077,325
128680,167,4080,354
128681,155,4080,382
128682,135,4081,399
128683,118,4091,404
128684,105,4096,412
128685,87,4105,425
128686,71,4123,434
128687,56,4143,452
128688,43,4155,464
128689,37,4158,458
128690,40,4166,446
128691,46,4183,431
128692,41,4207,419
128693,30,4231,415
128694,20,4244,425
128695,21,4250,432
128696,32,4255,431
128697,55,4264,438
128698,71,4283,459
128699,61,4287,470
128700,59,4301,494
128701,63,4312,519
128702,53,4310,558
128703,36,4303,597
128704,38,4304,618
128705,56,4311,632
128706,76,4308,646
128707,80,4296,659
128708,69,4284,672
128709,57,4272,691
128710,54,4261,705
128711,61,4258,707
128712,72,4261,703
128713,80,4269,702
128714,67,4275,691
128715,35,4270,658
128716,-7,4256,612
128717,-49,4242,547
128718,-70,4234,482
128719,-54,4246,448
128720,-10,4277,432
128721,33,4317,446
128722,59,4351,480
128723,85,4365,510
128724,122,4360,542
128725,154,4349,568
128726,165,4339,583
128727,164,4328,593
128728,164,4322,602
128729,163,4312,583
128730,164,4298,539
128731,175,4294,504
128732,178,4293,486
128733,154,4292,474
128734,112,4284,450
128735,78,4273,397
128736,74,4257,236
128737,69,4246,201
128738,46,4238,221
128739,20,4237,264
128740,-2,4234,284
128741,-14,4219,275
128742,-15,4204,266
128743,-14,4201,264
128744,-13,4194,264
128745,-3,4181,249
128746,27,4168,222
128747,71,4156,200
128748,93,4152,198
128749,89,4151,191
128750,90,4143,158
128751,104,4133,119
128752,106,4131,84
128753,78,4128,76
128754,46,4127,78
128755,41,4128,49
128756,64,4125,23
128757,63,4126,43
128758,4,4117,93
128759,-45,4099,105
128760,-27,4091,58
128761,18,4088,2
128762,38,4080,-23
128763,34,4075,-32
128764,35,4072,-43
128765,37,4081,-18
128766,-9,4090,54
128767,-82,4083,114
128768,-108,4075,118
128769,-12,4084,-43
128770,77,4095,-125
128771,117,4112,-131
128772,94,4125,-89
128773,61,4129,-40
128774,40,4130,-4
128775,19,4132,12
128776,7,4132,28
128777,-3,4143,62
128778,-36,4157,110
128779,-73,4168,142
128780,-75,4181,123
128781,-33,4188,72
128782,31,4191,61
128783,62,4197,116
128784,34,4202,203
128785,-8,4203,276
128786,-24,4202,312
128787,-18,4201,315
128788,-2,4200,300
128789,22,4205,290
128790,47,4217,287
128791,69,4232,286
128792,83,4248,277
128793,90,4254,256
128794,97,4253,247
128795,104,4260,257
128796,109,4271,267
128797,112,4280,276
128798,107,4281,295
128799,93,4276,325
128800,72,4266,361
128801,55,4259,393
128802,61,4262,413
128803,76,4263,435
128804,89,4262,469
128805,91,4273,510
128806,94,4272,498
128807,111,4270,480
128808,125,4274,473
128809,133,4272,499
128810,140,4260,542
128811,143,4245,560
128812,148,4231,559
128813,151,4222,549
128814,153,4216,533
128815,165,4212,514
128816,177,4212,500
128817,175,4213,489
128818,173,4211,469
128819,182,4202,438
128820,197,4195,404
128821,195,4197,385
128822,179,4195,378
128823,179,4185,371
128824,179,4180,356
128825,168,4173,360
128826,157,4166,387
128827,138,4164,405
128828,115,4161,401
128829,111,4160,368
128830,138,4157,320
128831,176,4148,291
128832,196,4143,325
128833,161,4137,395
128834,112,4125,437
128835,119,4119,442
128836,142,4110,461
128837,106,4096,530
128838,24,4084,603
128839,-31,4078,626
128840,-13,4079,573
128841,110,4082,382
128842,164,4103,298
128843,201,4122,254
128844,185,4140,242
128845,135,4143,241
128846,113,4136,252
128847,91,4137,272
128848,41,4133,282
128849,24,4133,296
128850,7,4144,323
128851,-23,4135,304
128852,58,4131,237
128853,173,4148,201
128854,151,4136,248
128855,96,4120,316
128856,104,4132,321
128857,155,4133,234
128858,243,4132,124
128859,267,4145,129
128860,167,4158,260
128861,50,4155,354
128862,35,4153,366
128863,70,4153,350
128864,60,4139,334
128865,70,4138,306
128866,115,4174,272
128867,130,4200,262
128868,146,4200,255
128869,150,4210,311
128870,67,4222,477
128871,-58,4219,621
128872,-76,4215,611
128873,28,4221,523
128874,76,4228,482
128875,39,4231,449
128876,79,4237,326
128877,211,4254,179
128878,272,4260,148
128879,201,4258,257
128880,97,4254,346
128881,99,4247,285
128882,209,4248,144
128883,260,4244,87
128884,203,4235,122
128885,177,4230,123
128886,238,4231,84
128887,255,4207,113
128888,228,4198,180
128889,185,4194,226
128890,171,4190,201
128891,218,4186,56
128892,305,4177,-125
128893,391,4178,-201
128894,372,4182,-107
128895,256,4179,90
128896,191,4155,189
128897,216,4139,163
128898,252,4126,94
128899,258,4129,77
128900,239,4150,92
128901,196,4162,115
128902,138,4176,165
128903,70,4183,200
128904,53,4196,217
128905,93,4214,226
128906,115,4216,208
128907,170,4217,155
128908,266,4237,134
128909,278,4256,212
128910,148,4257,368
128911,-15,4249,473
128912,-66,4246,414
128913,-4,4244,265
128914,73,4239,183
128915,99,4239,214
128916,67,4231,301
128917,40,4216,358
128918,46,4198,328
128919,46,4182,303
128920,-2,4175,338
128921,-91,4174,408
128922,-126,4160,390
128923,127,4135,48
128924,199,4129,54
128925,123,4132,224
128926,-5,4135,406
128927,-91,4130,503
128928,-111,4112,463
128929,-76,4112,385
128930,-44,4123,348
128931,-10,4131,320
128932,61,4156,295
128933,103,4173,273
128934,94,4171,276
128935,90,4173,307
128936,81,4184,334
128937,66,4187,291
128938,83,4188,188
128939,108,4191,125
128940,85,4197,141
128941,28,4193,175
128942,38,4184,180
128943,99,4174,180
128944,92,4163,292
128945,-5,4169,512
128946,-96,4161,592
128947,-60,4159,484
128948,12,4171,365
128949,-12,4157,351
128950,-50,4157,412
128951,-51,4176,446
128952,-18,4183,393
128953,80,4195,282
128954,141,4210,254
128955,90,4215,344
128956,22,4230,457
128957,-22,4251,506
128958,-27,4247,429
128959,92,4253,282
128960,8,4251,413
128961,-71,4240,485
128962,-12,4237,394
128963,112,4239,273
128964,165,4233,216
128965,158,4229,217
128966,164,4234,257
128967,173,4219,253
128968,204,4192,206
128969,224,4181,191
128970,161,4166,210
128971,113,4151,217
128972,138,4137,188
128973,139,4119,199
128974,104,4107,281
128975,70,4098,390
128976,45,4100,489
128977,50,4094,498
128978,121,4080,438
128979,208,4087,392
128980,215,4097,416
128981,163,4104,502
128982,126,4116,557
128983,132,4125,515
128984,176,4138,428
128985,204,4151,400
128986,171,4156,435
128987,137,4162,461
128988,158,4182,429
128989,183,4209,376
128990,179,4226,357
128991,154,4244,369
128992,88,4263,419
128993,24,4277,479
128994,28,4281,469
128995,97,4268,394
128996,179,4265,325
128997,212,4272,287
128998,209,4254,273
128999,245,4235,286
129000,283,4222,313
129001,291,4218,367
129002,239,4198,446
129003,154,4179,583
129004,56,4162,717
129005,1,4134,766
129006,69,4117,739
129007,163,4109,711
129008,176,4102,738
129009,156,4103,764
129010,157,4113,756
129011,163,4114,720
129012,151,4119,684
129013,133,4130,644
129014,138,4153,591
129015,175,4174,494
129016,214,4179,395
129017,227,4197,346
129018,190,4213,338
129019,124,4222,379
129020,51,4229,436
129021,-18,4244,482
129022,-46,4252,441
129023,-15,4255,352
129024,39,4275,295
129025,48,4289,271
129026,37,4294,280
129027,26,4300,331
129028,-24,4297,440
129029,-75,4299,557
129030,-88,4308,603
129031,-55,4320,547
129032,9,4324,427
129033,104,4337,320
129034,110,4356,351
129035,96,4382,387
129036,95,4393,407
129037,106,4400,436
129038,84,4412,488
129039,30,4425,540
129040,-24,4436,567
129041,-61,4440,580
129042,-68,4439,606
129043,-68,4442,639
129044,-79,4452,648
129045,-70,4467,618
129046,-23,4478,568
129047,22,4486,538
129048,25,4487,531
129049,6,4479,537
129050,0,4469,530
129051,-3,4450,518
129052,-24,4440,535
129053,-59,4441,550
129054,-77,4430,495
129055,-22,4416,389
129056,61,4412,311
129057,69,4408,296
129058,23,4401,309
129059,6,4392,293
129060,38,4387,262
129061,54,4384,241
129062,13,4384,234
129063,-23,4389,222
129064,-30,4400,215
129065,-43,4413,216
129066,-57,4407,205
129067,-41,4400,186
129068,-22,4406,159
129069,-19,4403,106
129070,53,4391,6
129071,46,4390,17
129072,9,4383,61
129073,-14,4377,90
129074,-4,4367,105
129075,13,4357,110
129076,18,4356,117
129077,15,4348,109
129078,24,4337,99
129079,38,4329,116
129080,34,4326,158
129081,16,4328,222
129082,-6,4332,268
129083,-14,4338,282
129084,13,4338,263
129085,58,4340,231
129086,96,4343,210
129087,110,4349,204
129088,87,4359,192
129089,85,4370,161
129090,126,4378,142
129091,145,4377,153
129092,136,4382,177
129093,122,4397,196
129094,106,4410,219
129095,84,4419,237
129096,60,4415,252
129097,56,4404,253
129098,64,4406,267
129099,48,4417,311
129100,7,4419,332
129101,-3,4425,336
129102,14,4439,325
129103,21,4442,304
129104,33,4450,290
129105,27,4469,279
129106,25,4509,217
129107,56,4532,200
129108,52,4551,168
129109,43,4570,125
129110,53,4592,89
129111,72,4611,79
129112,66,4622,96
129113,35,4636,110
129114,24,4658,124
129115,20,4667,143
129116,1,4665,170
129117,-27,4667,202
129118,-44,4658,222
129119,-29,4639,228
129120,-9,4624,245
129121,-8,4606,274
129122,-16,4589,295
129123,-16,4577,317
129124,-4,4554,334
129125,6,4518,343
129126,18,4484,365
129127,30,4450,377
129128,32,4416,380
129129,43,4387,385
129130,55,4359,397
129131,46,4331,420
129132,29,4311,453
129133,10,4295,480
129134,0,4272,482
129135,12,4243,488
129136,27,4213,494
129137,39,4193,493
129138,66,4182,484
129139,89,4167,459
129140,110,4152,426
129141,140,4146,411
129142,157,4142,411
129143,166,4115,422
129144,171,4107,420
129145,163,4092,403
129146,159,4082,400
129147,166,4079,411
129148,164,4068,411
129149,156,4056,403
129150,154,4055,384
129151,148,4042,354
129152,149,4025,357
129153,157,4017,395
129154,152,4007,421
129155,144,3994,429
129156,146,3987,429
129157,161,3984,419
129158,180,3975,425
129159,190,3960,448
129160,190,3945,465
129161,186,3934,465
129162,186,3926,460
129163,193,3921,471
129164,203,3920,472
129165,223,3921,468
129166,243,3919,472
129167,255,3924,478
