1952849,21,4171,268
1952850,27,4167,259
1952851,29,4162,253
1952852,27,4160,239
1952853,15,4161,225
1952854,14,4155,223
1952855,11,4151,215
1952856,7,4155,209
1952857,4,4167,207
1952858,2,4178,207
1952859,-1,4181,197
1952860,-6,4181,186
1952861,-9,4183,186
1952862,-11,4176,188
1952863,-15,4166,178
1952864,-20,4156,171
1952865,-23,4145,172
1952866,-15,4144,173
1952868,-6,4150,176
1952869,2,4146,180
1952870,12,4139,188
1952871,12,4134,197
1952872,10,4127,209
1952873,12,4124,226
1952874,14,4123,236
1952875,17,4118,227
1952876,14,4112,213
1952877,12,4118,208
1952878,8,4130,206
1952879,7,4136,201
1952880,13,4138,192
1952881,20,4135,184
1952882,27,4121,175
1952883,41,4115,174
1952884,54,4121,190
1952885,55,4124,200
1952886,47,4120,209
1952887,44,4116,222
1952888,67,4117,225
1952889,75,4120,221
1952890,68,4118,223
1952891,55,4114,226
1952892,45,4112,228
1952893,37,4112,228
1952894,28,4108,233
1952895,30,4099,229
1952896,32,4096,218
1952897,24,4101,217
1952898,22,4109,222
1952899,17,4119,227
1952900,16,4123,224
1952900,23,4121,226
1952901,26,4124,236
1952902,28,4130,237
1952903,28,4132,230
1952904,29,4131,227
1952905,34,4124,231
1952906,37,4123,233
1952907,44,4126,224
1952908,52,4127,207
1952909,52,4129,205
1952910,40,4137,219
1952911,24,4145,220
1952912,18,4140,219
1952913,11,4133,231
1952914,-7,4138,239
1952915,-39,4153,234
1952916,-65,4149,240
1952918,-38,4120,260
1952919,16,4094,268
1952920,42,4094,272
1952921,35,4121,283
1952922,12,4154,296
1952923,-7,4175,302
1952924,3,4183,277
1952925,59,4186,210
1952926,86,4183,217
1952927,100,4172,231
1952928,93,4165,231
1952929,77,4161,223
1952930,66,4162,221
1952931,49,4167,230
1952932,22,4167,252
1952933,1,4168,274
1952934,-8,4165,276
1952935,-9,4169,270
1952936,-3,4181,279
1952937,14,4183,294
1952938,30,4179,304
1952939,40,4175,309
1952940,45,4176,312
1952941,44,4179,303
1952942,48,4177,295
1952943,51,4174,303
1952944,53,4175,316
1952945,55,4175,321
1952946,59,4174,315
1952947,64,4168,317
1952948,65,4157,319
1952949,65,4144,309
1952950,64,4138,300
1952951,62,4141,298
1952952,64,4149,297
1952953,72,4159,300
1952954,70,4163,292
1952955,71,4159,280
1952956,85,4162,284
1952957,92,4164,291
1952958,85,4159,286
1952959,80,4159,287
1952960,82,4163,293
1952961,77,4162,288
1952962,80,4165,272
1952963,73,4162,263
1952964,56,4150,265
1952965,48,4144,279
1952966,50,4141,291
1952967,54,4143,302
1952968,45,4140,303
1952969,35,4129,290
1952970,41,4124,288
1952971,47,4127,287
1952972,52,4130,270
1952973,64,4133,265
1952974,71,4140,278
1952975,68,4142,289
1952976,63,4139,294
1952977,58,4133,297
1952978,48,4130,297
1952979,38,4138,293
1952980,34,4146,294
1952981,33,4145,306
1952982,33,4145,318
1952983,32,4146,314
1952984,25,4148,298
1952985,22,4148,303
1952986,24,4149,321
1952987,20,4155,321
1952988,17,4161,313
1952989,19,4163,313
1952990,16,4167,320
1952991,9,4170,331
1952992,12,4170,343
1952993,16,4175,347
1952994,12,4183,351
1952995,6,4183,361
1952996,2,4179,369
1952997,1,4180,368
1952998,6,4180,358
1952999,10,4185,357
1953000,17,4188,365
1953001,43,4173,385
1953002,44,4166,377
1953003,44,4160,377
1953004,47,4164,384
1953005,51,4177,385
1953006,50,4182,377
1953007,48,4186,372
1953008,44,4185,372
1953009,47,4173,373
1953010,49,4164,378
1953011,44,4161,376
1953012,40,4160,367
1953013,40,4158,354
1953014,52,4150,335
1953015,59,4143,330
1953016,56,4135,334
1953017,50,4129,334
1953018,50,4129,333
1953019,58,4127,328
1953020,60,4127,309
1953021,61,4126,286
1953022,65,4125,276
1953023,65,4120,282
1953024,64,4113,277
1953025,67,4106,257
1953026,58,4099,240
1953027,49,4093,232
1953028,54,4087,236
1953029,60,4093,241
1953030,65,4104,236
1953031,65,4109,226
1953032,59,4107,229
1953033,56,4104,238
1953034,61,4107,244
1953035,67,4109,254
1953036,66,4111,259
1953037,63,4113,262
1953038,62,4114,274
1953039,64,4118,280
1953040,70,4118,283
1953041,67,4118,274
1953042,74,4122,268
1953043,86,4123,267
1953044,87,4118,267
1953045,85,4115,267
1953046,86,4117,261
1953047,91,4122,260
1953048,100,4122,262
1953049,106,4115,260
1953050,107,4103,266
1953051,106,4089,274
1953052,95,4089,283
1953053,73,4107,288
1953054,62,4121,282
1953055,60,4121,275
1953056,54,4115,277
1953057,47,4113,281
1953058,38,4120,278
1953059,34,4131,267
1953060,37,4137,266
1953061,40,4138,270
1953062,33,4141,265
1953063,25,4149,252
1953064,24,4151,244
1953065,24,4148,251
1953066,27,4157,261
1953067,29,4171,261
1953068,24,4174,255
1953069,11,4177,256
1953070,-3,4178,255
1953071,-12,4177,253
1953072,-19,4180,266
1953073,-25,4180,282
1953074,-30,4178,290
1953075,-32,4175,294
1953076,-33,4182,288
1953077,-34,4197,278
1953078,-26,4192,283
1953079,-16,4183,285
1953080,-6,4169,285
1953081,5,4154,288
1953082,18,4139,288
1953083,27,4130,278
1953084,30,4125,270
1953085,38,4121,262
1953086,46,4121,250
1953087,44,4125,244
1953088,43,4130,237
1953089,50,4132,221
1953090,61,4133,210
1953091,61,4126,211
1953092,58,4120,206
1953093,59,4123,192
1953094,51,4126,188
1953095,46,4124,194
1953096,46,4115,200
1953097,48,4118,196
1953098,46,4132,180
1953099,31,4135,162
1953100,14,4132,158
1953101,11,4132,171
1953102,10,4133,185
1953103,8,4134,192
1953104,8,4129,203
1953105,6,4125,217
1953107,-3,4132,223
1953108,-2,4136,228
1953109,7,4136,241
1953110,14,4137,256
1953111,18,4146,266
1953112,19,4166,261
1953113,22,4180,245
1953114,34,4180,238
1953115,72,4172,222
1953116,79,4163,232
1953117,79,4163,240
1953118,77,4163,247
1953119,78,4155,260
1953120,78,4157,269
1953121,78,4158,273
1953122,79,4151,271
1953123,70,4140,266
1953124,62,4132,260
1953125,64,4129,257
1953126,61,4129,256
1953127,51,4135,254
1953128,46,4143,250
1953129,42,4147,246
1953130,33,4146,248
1953131,30,4140,257
1953132,33,4139,252
1953133,30,4145,231
1953134,29,4149,207
1953135,29,4143,190
1953136,17,4139,184
1953137,4,4138,185
1953138,3,4133,193
1953139,9,4135,198
1953140,24,4144,190
1953141,28,4151,179
1953142,25,4154,180
1953143,26,4151,190
1953144,23,4142,198
1953145,22,4133,206
1953146,22,4134,209
1953147,22,4144,220
1953148,32,4156,234
1953149,37,4163,236
1953150,32,4159,248
1953151,32,4155,272
1953152,35,4156,284
1953153,31,4157,289
1953154,28,4156,284
1953155,43,4149,294
1953156,47,4145,292
1953157,52,4143,284
1953158,54,4147,284
1953159,62,4149,285
1953160,72,4145,286
1953161,82,4135,290
1953162,85,4124,299
1953163,82,4120,306
1953164,82,4126,311
1953165,80,4138,320
1953166,75,4140,327
1953167,68,4135,333
1953168,58,4131,325
1953169,47,4132,311
1953170,38,4137,310
1953171,38,4134,316
1953172,39,4130,315
1953173,27,4131,308
1953174,14,4132,310
1953175,4,4137,317
1953176,-11,4140,315
1953177,-14,4137,306
1953178,2,4138,296
1953179,22,4135,294
1953180,30,4130,300
1953181,28,4131,304
1953182,29,4130,300
1953183,39,4129,297
1953184,48,4133,297
1953185,55,4143,307
1953186,65,4153,312
1953187,73,4152,303
1953188,77,4151,295
1953189,75,4154,298
1953190,80,4152,308
1953191,82,4147,322
1953192,70,4146,334
1953193,60,4150,328
1953194,60,4157,322
1953195,57,4164,314
1953196,54,4167,317
1953197,47,4169,321
1953198,52,4170,317
1953199,72,4171,312
1953200,84,4172,309
1953201,85,4170,307
1953202,80,4164,311
1953203,76,4159,313
1953204,76,4166,302
1953205,68,4175,298
1953206,57,4181,304
1953207,47,4186,309
1953208,39,4188,308
1953209,38,4192,311
1953210,43,4194,321
1953211,53,4188,336
1953212,60,4187,347
1953213,66,4194,339
1953214,67,4189,330
1953215,57,4180,327
1953216,55,4175,324
1953217,60,4174,323
1953218,58,4169,318
1953219,60,4158,303
1953220,66,4160,294
1953221,71,4168,295
1953222,69,4171,295
1953223,67,4170,293
1953224,69,4170,295
1953225,71,4170,298
1953226,73,4166,305
1953227,73,4163,324
1953228,83,4160,330
1953229,98,4156,322
1953230,96,4158,316
1953231,84,4154,318
1953232,77,4161,312
1953233,84,4160,304
1953234,87,4150,314
1953235,84,4140,330
1953236,82,4129,339
1953237,80,4121,342
1953238,78,4115,335
1953239,81,4108,325
1953240,94,4097,316
1953241,102,4096,313
1953242,99,4098,316
1953243,98,4096,312
1953244,98,4098,291
1953245,90,4102,274
1953246,78,4103,269
1953247,79,4104,263
1953248,80,4104,253
1953249,70,4101,240
1953250,59,4097,222
1953251,47,4100,212
1953252,35,4105,214
1953253,27,4109,213
1953254,20,4116,199
1953255,17,4122,188
1953256,13,4121,188
1953257,2,4118,193
1953258,-3,4125,193
1953259,-4,4128,191
1953260,-11,4119,194
1953261,-11,4118,198
1953262,-2,4122,211
1953263,4,4122,217
1953264,1,4121,219
1953265,1,4119,220
1953266,7,4122,220
1953267,9,4127,228
1953268,4,4126,235
1953269,2,4121,231
1953270,13,4120,217
1953271,26,4124,227
1953272,38,4124,232
1953273,36,4123,238
1953274,35,4128,238
1953275,36,4127,233
1953276,31,4122,232
1953277,30,4120,232
1953278,30,4123,235
1953279,30,4131,222
1953280,26,4137,209
1953281,21,4143,205
1953282,19,4145,213
1953283,16,4147,228
1953284,15,4153,242
1953285,20,4151,254
1953286,29,4144,262
1953287,28,4145,270
