5558831,51,4166,706
5558832,62,4167,665
5558833,81,4171,640
5558834,85,4174,643
5558835,81,4170,643
5558836,86,4152,636
5558837,85,4135,645
5558838,75,4135,700
5558839,66,4145,763
5558840,73,4151,774
5558841,99,4147,743
5558842,134,4139,701
5558843,161,4123,689
5558844,158,4113,711
5558845,150,4104,736
5558846,155,4098,763
5558847,153,4105,804
5558848,136,4103,847
5558849,113,4104,901
5558850,88,4129,894
5558851,110,4123,783
5558852,137,4104,699
5558853,117,4116,709
5558854,93,4130,752
5558855,88,4132,768
5558856,91,4123,738
5558857,97,4113,707
5558858,91,4130,696
5558859,73,4142,672
5558860,44,4158,679
5558861,26,4163,623
5558862,41,4160,538
5558863,63,4172,482
5558864,86,4177,436
5558865,118,4173,415
5558866,130,4172,418
5558867,136,4173,411
5558868,148,4178,387
5558869,165,4165,356
5558870,179,4157,363
5558871,174,4162,417
5558872,161,4157,483
5558873,172,4139,552
5558874,174,4134,653
5558875,149,4148,727
5558876,176,4140,717
5558877,217,4140,694
5558878,216,4165,716
5558879,224,4190,748
5558880,255,4208,737
5558881,276,4223,707
5558882,288,4237,678
5558883,286,4236,662
5558884,268,4224,700
5558885,245,4215,767
5558886,217,4215,788
5558887,200,4217,747
5558888,200,4211,697
5558889,204,4209,687
5558890,194,4201,700
5558891,175,4171,742
5558892,160,4142,817
5558893,145,4117,879
5558894,128,4103,917
5558895,125,4092,934
5558896,133,4101,925
5558897,143,4117,847
5558898,185,4122,721
5558899,174,4125,762
5558900,161,4131,809
5558901,161,4142,799
5558902,172,4151,722
5558903,202,4159,618
5558904,229,4164,544
5558905,212,4182,538
5558906,179,4193,537
5558907,173,4186,503
5558908,175,4180,453
5558909,179,4169,441
5558910,169,4156,509
5558911,128,4146,609
5558912,96,4131,691
5558913,83,4127,738
5558914,60,4140,757
5558915,44,4145,747
5558916,43,4154,742
5558917,36,4168,740
5558918,32,4188,714
5558919,29,4210,644
5558920,26,4226,535
5558921,29,4232,449
5558922,21,4230,439
5558923,-2,4229,485
5558924,-34,4226,517
5558925,-42,4213,539
5558926,-47,4212,562
5558927,-47,4223,543
5558928,-22,4222,502
5558929,-20,4228,493
5558930,-18,4241,536
5558931,1,4249,574
5558932,29,4235,588
5558933,80,4216,630
5558934,111,4201,684
5558935,123,4201,780
5558936,124,4207,846
5558937,135,4199,860
5558938,150,4195,873
5558939,149,4204,893
5558940,152,4216,894
5558941,185,4219,868
5558942,205,4218,851
5558943,198,4228,842
5558944,198,4236,781
5558945,212,4223,692
5558946,220,4202,660
5558947,195,4207,675
5558948,160,4209,665
5558949,134,4204,622
5558950,107,4202,557
5558951,87,4200,488
5558952,61,4212,436
5558953,43,4215,405
5558954,33,4196,433
5558955,-2,4175,516
5558956,-40,4174,559
5558957,-37,4167,512
5558958,3,4143,479
5558959,15,4140,521
5558960,23,4138,572
5558961,53,4117,605
5558962,60,4105,641
5558963,63,4089,652
5558964,83,4076,662
5558965,111,4075,687
5558966,131,4083,717
5558967,153,4090,705
5558968,191,4081,667
5558969,206,4084,656
5558970,209,4091,650
5558971,216,4092,645
5558972,203,4097,638
